1.065761316620390309e+00,1.065761316620390309e+00,1.065761316620390309e+00,9.318771231084552742e-01,-4.938186726340859090e-01
9.971527797539206928e-01,9.971527797539206928e-01,9.971527797539206928e-01,7.005879327652010380e-01,-7.174530246601594774e-01
1.024381568766407513e+00,1.024381568766407513e+00,1.024381568766407513e+00,1.178725413898672691e+00,1.005998414934178076e+00
9.348256520402692393e-01,9.348256520402692393e-01,9.348256520402692393e-01,1.069735337512906836e+00,-5.703000924158755369e-01
1.137152501755563261e+00,1.137152501755563261e+00,1.137152501755563261e+00,1.325010382029779832e+00,7.425409566259300043e-01
1.145890871595053095e+00,1.145890871595053095e+00,1.145890871595053095e+00,9.936087677870881762e-01,-1.021864448792630248e-01
8.175863216877543582e-01,8.175863216877543582e-01,8.175863216877543582e-01,9.042888885829046819e-01,-8.289198491740557007e-01
1.338971639791493029e+00,1.338971639791493029e+00,1.338971639791493029e+00,4.665540051834177193e-01,7.833246708052388207e-01
7.392033043883072807e-01,7.392033043883072807e-01,7.392033043883072807e-01,3.957669546475332534e-01,-1.444434924168605416e+00
7.511017152487716730e-01,7.511017152487716730e-01,7.511017152487716730e-01,1.264697365677926566e+00,-9.414559945601055357e-01
1.060872709312969064e+00,1.060872709312969064e+00,1.060872709312969064e+00,1.087840309936270566e+00,-2.548691626498597596e-01
8.826670605633714084e-01,8.826670605633714084e-01,8.826670605633714084e-01,8.449679654501067727e-01,-1.104808712097949730e+00
1.164139398191377239e+00,1.164139398191377239e+00,1.164139398191377239e+00,6.706346958943528724e-01,4.952690984693459142e-01
1.148523396557125098e+00,1.148523396557125098e+00,1.148523396557125098e+00,1.332889471013554594e+00,6.589321742449961994e-02
9.847605102549727984e-01,9.847605102549727984e-01,9.847605102549727984e-01,1.167467108887315419e+00,-7.516148771432735742e-01
1.226762417725345999e+00,1.226762417725345999e+00,1.226762417725345999e+00,2.262604957650204973e-01,-2.818031821372013468e-01
1.165446038836765563e+00,1.165446038836765563e+00,1.165446038836765563e+00,9.179883670090999148e-01,1.272964771927619365e-01
1.032478131850772529e+00,1.032478131850772529e+00,1.032478131850772529e+00,1.028679693578574250e+00,-2.601545716681660902e+00
1.046005380736158230e+00,1.046005380736158230e+00,1.046005380736158230e+00,1.010781633581368189e+00,-2.841557382957157762e-01
9.902585696091288359e-01,9.902585696091288359e-01,9.902585696091288359e-01,8.911565564838209719e-01,-6.506300325503425186e-02
8.398729152518902286e-01,8.398729152518902286e-01,8.398729152518902286e-01,1.040184592422834120e+00,-9.938964822285532019e-01
1.233834425937656798e+00,1.233834425937656798e+00,1.233834425937656798e+00,6.017889212796755372e-01,5.814303475516267167e-02
9.110267839623905628e-01,9.110267839623905628e-01,9.110267839623905628e-01,1.546219616746105974e+00,-5.020117384327430488e-01
1.241589166219252416e+00,1.241589166219252416e+00,1.241589166219252416e+00,6.156783647359460598e-01,-1.398573019138037998e-01
6.680470043198064589e-01,6.680470043198064589e-01,6.680470043198064589e-01,8.091333459634016956e-01,-8.354691770112762095e-01
1.139360933888786231e+00,1.139360933888786231e+00,1.139360933888786231e+00,8.068463042684282938e-01,2.369409920288755023e-01
8.553151451208732547e-01,8.553151451208732547e-01,8.553151451208732547e-01,1.115541160277358390e+00,2.995805589788184675e-01
8.632268516038981154e-01,8.632268516038981154e-01,8.632268516038981154e-01,8.602681867779623515e-01,-6.711612955291597071e-01
1.087211182221033079e+00,1.087211182221033079e+00,1.087211182221033079e+00,7.840132193383937409e-01,-2.429207617250549733e-01
1.238919223291228944e+00,1.238919223291228944e+00,1.238919223291228944e+00,4.794914730348516230e-01,8.627959856210560829e-01
8.069127767538012419e-01,8.069127767538012419e-01,8.069127767538012419e-01,9.679144396634166148e-01,-1.033927287667982364e+00
6.790735853437606107e-01,6.790735853437606107e-01,6.790735853437606107e-01,7.054536055803298789e-01,-8.700114852350697703e-01
1.020059130792264179e+00,1.020059130792264179e+00,1.020059130792264179e+00,9.546860978012261523e-01,-1.624903724229618263e+00
1.154549993740926483e+00,1.154549993740926483e+00,1.154549993740926483e+00,9.799044979361306584e-01,3.671396781531638398e-01
1.129235845826425777e+00,1.129235845826425777e+00,1.129235845826425777e+00,7.287880122478884726e-01,3.477504920635442198e-02
9.921213223992824126e-01,9.921213223992824126e-01,9.921213223992824126e-01,9.886958398020628813e-01,-1.504659353717435755e-01
9.140294270189431858e-01,9.140294270189431858e-01,9.140294270189431858e-01,5.452674882853016936e-01,-3.190889539866498814e-01
7.840021346622935150e-01,7.840021346622935150e-01,7.840021346622935150e-01,9.404383938456749581e-01,-1.132697708319421043e-01
1.094440886116043066e+00,1.094440886116043066e+00,1.094440886116043066e+00,7.684091843216489526e-01,3.524705621636041730e-01
5.680733945455326284e-01,5.680733945455326284e-01,5.680733945455326284e-01,7.183151909110749855e-01,-1.331831828611676816e+00
1.090000000000000080e+00,1.090000000000000080e+00,1.090000000000000080e+00,1.000000000000000000e+00,-3.581622197130003293e+00
1.288519835088496324e+00,1.288519835088496324e+00,1.288519835088496324e+00,7.082276737138609723e-01,3.280432401248278840e-01
1.124044021421965800e+00,1.124044021421965800e+00,1.124044021421965800e+00,8.940869599526533040e-01,5.298187297181732314e-01
1.193745124971879346e+00,1.193745124971879346e+00,1.193745124971879346e+00,5.152904893231656791e-01,-3.520277511969847201e-02
1.036797476201843038e+00,1.036797476201843038e+00,1.036797476201843038e+00,9.001923908816040765e-01,2.693166919209651899e-01
