1.117816920931870905e+00,1.117816920931870905e+00,1.117816920931870905e+00,5.294167135638394583e-01,-2.729748405229929231e-01
9.561336498336437950e-01,9.561336498336437950e-01,9.561336498336437950e-01,1.795749635379806919e-01,6.391714280823916905e-01
1.019504336718511484e+00,1.019504336718511484e+00,1.019504336718511484e+00,3.354340199127831545e-01,5.359495105277491817e-02
1.084311769622635202e+00,1.084311769622635202e+00,1.084311769622635202e+00,1.869835659359254595e-02,2.157032522120162221e-01
1.003548857945359751e+00,1.003548857945359751e+00,1.003548857945359751e+00,-8.239808103516579885e-02,2.200058540463405710e-01
1.114208689069153158e+00,1.114208689069153158e+00,1.114208689069153158e+00,-7.343878563343841925e-02,-7.681167471481513687e-01
1.106180884022338828e+00,1.106180884022338828e+00,1.106180884022338828e+00,-2.534560169399102669e-01,2.020046139301546473e-01
1.102912878010767539e+00,1.102912878010767539e+00,1.102912878010767539e+00,3.860129621514721832e-01,-7.764492706927329790e-02
1.116705603329970486e+00,1.116705603329970486e+00,1.116705603329970486e+00,4.725743494926197830e-01,-1.835728525268479350e-01
1.034059109069372484e+00,1.034059109069372484e+00,1.034059109069372484e+00,8.991057562649319435e-01,1.915335094575746633e-01
1.002455828352017075e+00,1.002455828352017075e+00,1.002455828352017075e+00,4.757718276403836155e-01,2.250399792199981042e-01
1.072057239584440547e+00,1.072057239584440547e+00,1.072057239584440547e+00,2.467575772068800743e-01,-6.782037211465628823e-02
1.103819526794217243e+00,1.103819526794217243e+00,1.103819526794217243e+00,4.958966056968001634e-01,-6.917312449487826864e-01
1.067980164810585109e+00,1.067980164810585109e+00,1.067980164810585109e+00,2.446020852891269137e-01,-1.473719375248393193e-01
1.129539857125300584e+00,1.129539857125300584e+00,1.129539857125300584e+00,6.774441743393418980e-01,-7.220831072122068338e-03
1.131158358881804382e+00,1.131158358881804382e+00,1.131158358881804382e+00,-2.016390745823047059e-01,3.638482781817385936e-01
1.022058918240434711e+00,1.022058918240434711e+00,1.022058918240434711e+00,7.343460345283141510e-01,-3.621442862898390791e-01
1.111092277306449994e+00,1.111092277306449994e+00,1.111092277306449994e+00,-2.720887606328500907e-01,-9.783069789868330257e-02
1.281783733831765915e+00,1.281783733831765915e+00,1.281783733831765915e+00,-1.181576073944436533e+00,-7.663379828142935501e-01
1.161637198282042593e+00,1.161637198282042593e+00,1.161637198282042593e+00,5.774952674734626923e-01,-4.408025612408770777e-01
1.046623377896883422e+00,1.046623377896883422e+00,1.046623377896883422e+00,2.677213191589113417e-01,1.896521642917111880e-02
9.350918947123025848e-01,9.350918947123025848e-01,9.350918947123025848e-01,6.825106954836375195e-01,6.928191901233946570e-01
9.641506301263408352e-01,9.641506301263408352e-01,9.641506301263408352e-01,7.006782012619537925e-01,-1.052283028054571412e+00
9.206366497503609692e-01,9.206366497503609692e-01,9.206366497503609692e-01,-3.731967115823230374e-01,2.631055896535163252e-01
1.043660819966995223e+00,1.043660819966995223e+00,1.043660819966995223e+00,1.270294736031851723e-01,-2.701621866022115709e-02
1.184747219510477567e+00,1.184747219510477567e+00,1.184747219510477567e+00,4.971108672823009167e-01,-3.039871030456480772e-01
1.029113097635548701e+00,1.029113097635548701e+00,1.029113097635548701e+00,1.346906612973829132e-01,-2.053287002116929993e-01
1.038655554463536079e+00,1.038655554463536079e+00,1.038655554463536079e+00,5.204493331120038091e-01,4.581069533753777678e-01
9.820326712751716869e-01,9.820326712751716869e-01,9.820326712751716869e-01,6.248793562701965981e-02,8.059091982772108587e-01
9.044056247022108641e-01,9.044056247022108641e-01,9.044056247022108641e-01,5.181513847488340430e-01,6.004288285927389390e-01
9.200480040356345812e-01,9.200480040356345812e-01,9.200480040356345812e-01,1.701972518929005529e-01,3.862683686848100706e-01
1.060174738465091249e+00,1.060174738465091249e+00,1.060174738465091249e+00,-7.386910335491296553e-02,6.985659069627128126e-01
1.024034404575342005e+00,1.024034404575342005e+00,1.024034404575342005e+00,5.265673766442512116e-02,6.153511552182260036e-02
1.114731111712403688e+00,1.114731111712403688e+00,1.114731111712403688e+00,2.194091903524284515e-01,-4.020858944713707334e-02
1.035578818828698955e+00,1.035578818828698955e+00,1.035578818828698955e+00,1.859741068281882403e-01,6.011471823720124924e-02
1.048928657726668989e+00,1.048928657726668989e+00,1.048928657726668989e+00,9.092209188307442957e-02,1.329254025909798118e-02
1.125266334060396556e+00,1.125266334060396556e+00,1.125266334060396556e+00,3.925754710699611016e-01,-2.730403993646228211e-01
1.127050089350365880e+00,1.127050089350365880e+00,1.127050089350365880e+00,3.593369638878211036e-01,-6.430988495137722472e-02
1.096335576355137675e+00,1.096335576355137675e+00,1.096335576355137675e+00,6.566258408320169160e-01,-1.345331598055490296e-01
1.133546080913956811e+00,1.133546080913956811e+00,1.133546080913956811e+00,-1.137085307104716669e+00,2.184945388074286676e-01
